wordform	from_sense_id	to_sense_id	label
temptation	temptation%1:09:00::	temptation%1:04:00::	metonymy
ten	ten%1:23:00::	ten%1:06:00::	metonymy
tenant	tenant%1:18:00::	tenant%1:18:02::	metaphor
tenant	tenant%1:18:00::	tenant%1:18:01::	metaphor
tendency	tendency%1:09:00::	tendency%1:12:00::	metaphor
tendency	tendency%1:09:00::	tendency%1:07:00::	metaphor
tendency	tendency%1:09:00::	tendency%1:15:00::	metaphor
tender	tender%1:06:00::	tender%1:18:00::	metaphor
tender	tender%1:21:00::	tender%1:10:00::	metonymy
tender	tender%1:06:00::	tender%1:06:02::	metaphor
tender	tender%1:06:00::	tender%1:06:01::	metaphor
tenderness	tenderness%1:12:03::	tenderness%1:07:00::	metonymy
tenderness	tenderness%1:26:00::	tenderness%1:12:03::	metaphor
tenderness	tenderness%1:12:03::	tenderness%1:12:01::	metaphor
tenderness	tenderness%1:12:03::	tenderness%1:12:00::	metonymy
tenor	tenor%1:10:00::	tenor%1:07:00::	metonymy
tenor	tenor%1:10:00::	tenor%1:18:00::	metonymy
tenor	tenor%1:07:00::	tenor%1:09:01::	metaphor
tenor	tenor%1:07:00::	tenor%1:09:00::	metaphor
tension	tension%1:26:01::	tension%1:26:03::	metaphor
tension	tension%1:26:01::	tension%1:26:02::	metaphor
tension	tension%1:26:01::	tension%1:19:00::	metonymy
tension	tension%1:26:01::	tension%1:26:00::	metaphor
tension	tension%1:26:01::	tension%1:04:00::	metonymy
tent	tent%1:06:00::	tent%1:17:00::	metaphor
tentacle	tentacle%1:05:00::	tentacle%1:07:00::	metaphor
tenure	tenure%1:21:00::	tenure%1:28:00::	metaphor
term	term%1:10:00::	term%1:10:02::	metaphor
term	term%1:10:00::	term%1:09:00::	metaphor
term	term%1:10:00::	term%1:10:01::	metaphor
term	term%V1	term%1:28:01::	metonymy
term	term%V1	term%1:06:00::	metaphor
term	term%1:28:00::	term%V1	metonymy
terminal	terminal%1:15:00::	terminal%1:06:01::	metonymy
terminal	terminal%V1	terminal%1:15:00::	metaphor
terminal	terminal%V1	terminal%1:06:02::	metonymy
terminal	terminal%1:06:00::	terminal%V1	metonymy
termination	termination%1:15:00::	termination%1:28:00::	metaphor
termination	termination%1:15:00::	termination%1:11:00::	metonymy
termination	termination%1:15:00::	termination%1:10:00::	metaphor
termination	termination%1:15:00::	termination%1:04:00::	metonymy
terminus	terminus%1:15:00::	terminus%1:09:00::	metaphor
terminus	terminus%1:15:00::	terminus%1:06:02::	metaphor
terminus	terminus%1:15:00::	terminus%1:06:00::	metaphor
terminus	terminus%1:06:00::	terminus%1:06:01::	metaphor
terpsichore	terpsichore%1:18:00::	terpsichore%1:04:00::	metonymy
terrace	terrace%1:06:00::	terrace%1:17:00::	metaphor
terrace	terrace%1:06:00::	terrace%1:14:00::	metaphor
territorial	territorial%1:18:00::	territorial%1:14:00::	metonymy
territory	territory%1:15:01::	territory%1:15:00::	metaphor
territory	territory%1:15:01::	territory%1:09:00::	metaphor
terror	terror%1:12:00::	terror%1:18:01::	metonymy
terror	terror%1:12:00::	terror%1:18:00::	metonymy
terror	terror%1:12:00::	terror%1:04:00::	metonymy
tesla	tesla%1:18:00::	tesla%1:23:00::	metonymy
tessellation	tessellation%1:04:01::	tessellation%1:04:00::	metonymy
test	test%1:04:02::	test%1:09:02::	metonymy
test	test%1:04:02::	test%1:10:00::	metonymy
test	test%1:04:02::	test%1:04:03::	metonymy
test	test%1:04:02::	test%1:04:00::	metonymy
testament	testament%1:09:00::	testament%1:10:00::	metaphor
testament	testament%1:09:00::	testament%1:10:02::	metaphor
text	text%1:10:00::	text%1:10:03::	metonymy
text	text%1:10:00::	text%1:10:02::	metonymy
text	text%1:10:00::	text%1:10:01::	metonymy
texture	texture%1:07:00::	texture%1:09:00::	metaphor
texture	texture%1:07:00::	texture%1:07:02::	metaphor
texture	texture%1:07:00::	texture%1:07:01::	metonymy
texture	texture%1:07:00::	texture%1:07:03::	metaphor
thane	thane%1:18:01::	thane%1:18:02::	metaphor
thatch	thatch%1:27:00::	thatch%1:08:00::	metaphor
thatch	thatch%1:06:00::	thatch%1:27:00::	metonymy
thaw	thaw%1:22:00::	thaw%1:19:00::	metonymy
thaw	thaw%1:22:00::	thaw%1:11:00::	metaphor
theater	theater%1:06:00::	theater%1:10:00::	metonymy
theater	theater%1:06:00::	theater%1:15:00::	metaphor
theatre	theatre%1:06:00::	theatre%1:10:00::	metonymy
theatre	theatre%1:06:00::	theatre%1:15:00::	metaphor
theme	theme%1:09:01::	theme%1:10:00::	metaphor
theme	theme%1:09:01::	theme%1:10:02::	metaphor
theme	theme%1:10:00::	theme%1:10:01::	metonymy
theme	theme%1:09:01::	theme%1:10:03::	metaphor
thenar	thenar%1:08:01::	thenar%1:08:00::	metaphor
theocracy	theocracy%1:14:00::	theocracy%1:09:00::	metonymy
theology	theology%1:09:01::	theology%1:09:00::	metonymy
theology	theology%1:09:01::	theology%1:04:00::	metonymy
theorem	theorem%1:10:00::	theorem%1:09:00::	metaphor
theory	theory%1:09:01::	theory%1:09:00::	metaphor
theory	theory%1:09:01::	theory%1:09:02::	metaphor
thesis	thesis%1:10:01::	thesis%1:10:00::	metaphor
thickness	thickness%1:07:02::	thickness%1:10:00::	metaphor
thickness	thickness%1:07:01::	thickness%1:07:03::	metaphor
thickness	thickness%1:07:01::	thickness%1:07:02::	metaphor
thimble	thimble%1:06:00::	thimble%1:23:00::	metonymy
thinness	thinness%1:07:03::	thinness%1:07:01::	metaphor
thinness	thinness%1:07:03::	thinness%1:07:00::	metaphor
thinness	thinness%1:07:03::	thinness%1:07:04::	metaphor
thinness	thinness%1:07:03::	thinness%1:07:02::	metaphor
third	third%1:06:01::	third%1:04:00::	metonymy
third	third%1:24:00::	third%1:10:00::	metonymy
third	third%1:24:00::	third%1:06:00::	metonymy
third	third%1:24:00::	third%1:06:01::	metonymy
thirst	thirst%1:26:00::	thirst%1:07:00::	metaphor
thong	thong%1:06:01::	thong%1:06:00::	metaphor
thong	thong%1:06:01::	thong%1:06:04::	metaphor
thong	thong%1:06:04::	thong%1:06:03::	metaphor
thong	thong%1:06:01::	thong%1:06:02::	metaphor
thorax	thorax%1:08:01::	thorax%1:08:02::	metaphor
thorax	thorax%1:08:01::	thorax%1:05:01::	metaphor
thorn	thorn%1:20:00::	thorn%1:09:00::	metaphor
thorn	thorn%1:20:00::	thorn%1:10:00::	metonymy
thoroughbred	thoroughbred%1:05:01::	thoroughbred%1:18:00::	metaphor
thoroughbred	thoroughbred%1:05:01::	thoroughbred%1:05:00::	metaphor
thought	thought%1:09:01::	thought%1:09:00::	metonymy
thought	thought%1:09:01::	thought%1:09:02::	metonymy
thought	thought%1:09:01::	thought%1:09:03::	metonymy
thoughtfulness	thoughtfulness%1:07:00::	thoughtfulness%1:09:00::	metonymy
thoughtfulness	thoughtfulness%1:07:00::	thoughtfulness%1:04:00::	metonymy
thousandth	thousandth%1:24:00::	thousandth%1:23:00::	metonymy
thread	thread%1:06:00::	thread%1:17:00::	metaphor
thread	thread%1:06:00::	thread%1:09:00::	metaphor
thread	thread%1:06:00::	thread%1:06:01::	metaphor
threat	threat%1:10:00::	threat%1:26:00::	metonymy
threat	threat%1:10:00::	threat%1:10:01::	metaphor
threat	threat%1:10:00::	threat%1:18:00::	metonymy
three	three%1:23:00::	three%1:06:00::	metonymy
thresher	thresher%1:06:00::	thresher%1:05:00::	metaphor
threshold	threshold%1:25:00::	threshold%1:28:00::	metaphor
threshold	threshold%1:25:00::	threshold%1:09:00::	metaphor
threshold	threshold%1:06:01::	threshold%1:06:02::	metonymy
threshold	threshold%1:06:01::	threshold%1:25:00::	metonymy
thrill	thrill%1:04:00::	thrill%1:12:00::	metaphor
thrill	thrill%1:12:02::	thrill%1:04:00::	metonymy
throat	throat%1:08:00::	throat%1:06:01::	metaphor
throat	throat%1:08:00::	throat%1:06:00::	metaphor
throat	throat%1:08:00::	throat%1:05:00::	metaphor
throne	throne%1:06:00::	throne%1:06:01::	metaphor
throne	throne%1:06:00::	throne%1:04:00::	metaphor
throttle	throttle%1:06:01::	throttle%1:06:00::	metonymy
throw	throw%1:04:00::	throw%1:26:00::	metaphor
throw	throw%V2	throw%1:11:00::	metonymy
throw	throw%V1	throw%1:06:00::	metonymy
throw	throw%1:04:00::	throw%1:04:01::	metonymy
throw	throw%1:04:00::	throw%V1	metonymy
throw	throw%1:04:00::	throw%V2	metonymy
throwaway	throwaway%1:10:01::	throwaway%1:18:00::	metaphor
throwaway	throwaway%1:10:01::	throwaway%1:10:02::	metaphor
thrush	thrush%1:05:00::	thrush%1:18:00::	metaphor
thrust	thrust%1:04:00::	thrust%1:19:00::	metonymy
thrust	thrust%1:04:00::	thrust%1:04:01::	metonymy
thrust	thrust%1:04:00::	thrust%1:10:00::	metaphor
thrust	thrust%1:04:00::	thrust%1:04:02::	metonymy
thumb	thumb%1:08:00::	thumb%1:06:00::	metonymy
thunder	thunder%1:11:01::	thunder%1:11:00::	metonymy
thunder	thunder%1:11:01::	thunder%1:06:00::	metaphor
thunderbolt	thunderbolt%1:19:00::	thunderbolt%1:11:00::	metaphor
ticket	ticket%1:10:01::	ticket%1:10:03::	metaphor
ticket	ticket%1:10:01::	ticket%1:10:00::	metaphor
ticket	ticket%1:10:01::	ticket%1:10:02::	metaphor
ticket	ticket%1:10:01::	ticket%1:07:00::	metaphor
tide	tide%1:11:00::	tide%1:11:01::	metaphor
tide	tide%1:11:00::	tide%1:28:00::	metonymy
tie	tie%1:06:04::	tie%1:26:01::	metaphor
tie	tie%1:11:00::	tie%1:26:00::	metonymy
tie	tie%1:06:04::	tie%1:06:02::	metonymy
tie	tie%V1	tie%1:06:04::	metonymy
tie	tie%1:06:04::	tie%1:11:00::	metaphor
tie	tie%1:06:04::	tie%1:10:00::	metaphor
tie	tie%1:06:04::	tie%1:06:03::	metonymy
tie	tie%1:06:01::	tie%1:06:00::	metaphor
tie	tie%1:06:00::	tie%V1	metonymy
tier	tier%1:06:00::	tier%1:26:00::	metaphor
tier	tier%1:18:00::	tier%1:06:01::	metonymy
tierce	tierce%1:23:01::	tierce%1:28:00::	metonymy
tierce	tierce%1:23:01::	tierce%1:23:00::	metonymy
tiger	tiger%1:05:00::	tiger%1:18:00::	metaphor
tightness	tightness%1:07:01::	tightness%1:26:00::	metaphor
tightness	tightness%1:07:00::	tightness%1:09:00::	metaphor
tightness	tightness%1:07:00::	tightness%1:07:02::	metonymy
tightness	tightness%1:07:00::	tightness%1:07:01::	metaphor
tile	tile%1:27:00::	tile%1:06:00::	metaphor
tile	tile%1:27:00::	tile%1:06:01::	metaphor
till	till%1:06:00::	till%1:21:00::	metaphor
tiller	tiller%1:18:00::	tiller%1:20:00::	metonymy
tiller	tiller%1:06:01::	tiller%1:06:00::	metaphor
tiller	tiller%1:18:00::	tiller%1:06:01::	metonymy
tilt	tilt%1:07:00::	tilt%1:10:00::	metaphor
tilt	tilt%1:07:00::	tilt%1:09:00::	metaphor
tilt	tilt%1:07:00::	tilt%1:04:01::	metaphor
timber	timber%1:27:00::	timber%1:06:00::	metonymy
timber	timber%1:27:00::	timber%1:06:01::	metonymy
timber	timber%V1	timber%1:17:00::	metonymy
timber	timber%1:27:00::	timber%V1	metonymy
time	time%1:03:00::	time%1:11:00::	metonymy
time	time%1:28:00::	time%1:28:05::	metonymy
time	time%1:03:00::	time%1:28:00::	metonymy
time	time%1:11:00::	time%1:28:06::	metonymy
time	time%1:28:00::	time%1:11:01::	metaphor
time	time%1:03:00::	time%1:28:03::	metonymy
time	time%1:03:00::	time%1:28:04::	metonymy
time	time%1:28:00::	time%1:07:01::	metaphor
time	time%1:28:00::	time%1:28:01::	metonymy
timekeeper	timekeeper%1:18:01::	timekeeper%1:18:00::	metaphor
timekeeper	timekeeper%1:18:01::	timekeeper%1:06:00::	metonymy
timetable	timetable%1:10:01::	timetable%1:10:00::	metonymy
timothy	timothy%1:13:00::	timothy%1:20:00::	metonymy
tin	tin%1:27:00::	tin%1:06:03::	metonymy
tin	tin%1:27:00::	tin%1:06:01::	metonymy
tin	tin%1:27:00::	tin%1:06:00::	metonymy
tincture	tincture%1:06:00::	tincture%1:27:00::	metaphor
tincture	tincture%1:06:00::	tincture%1:10:00::	metaphor
tincture	tincture%1:06:00::	tincture%1:07:00::	metaphor
tingle	tingle%1:09:00::	tingle%1:12:00::	metaphor
tinker	tinker%1:18:01::	tinker%1:18:02::	metaphor
tinsel	tinsel%1:06:00::	tinsel%1:06:01::	metaphor
tip	tip%1:15:00::	tip%1:21:00::	metaphor
tip	tip%1:21:00::	tip%1:10:00::	metaphor
tip	tip%1:15:00::	tip%1:25:00::	metaphor
tip	tip%1:15:00::	tip%1:15:01::	metonymy
tit	tit%1:08:01::	tit%1:08:02::	metaphor
titan	titan%1:18:00::	titan%1:18:01::	metaphor
titan	titan%1:18:00::	titan%1:17:00::	metaphor
tithe	tithe%1:21:02::	tithe%1:21:01::	metonymy
titi	titi%1:20:01::	titi%1:20:02::	metaphor
title	title%1:10:00::	title%1:10:05::	metonymy
title	title%1:10:00::	title%1:10:01::	metonymy
title	title%1:10:03::	title%1:26:00::	metaphor
title	title%1:07:00::	title%1:10:04::	metonymy
title	title%1:10:00::	title%1:10:02::	metaphor
title	title%1:10:01::	title%1:10:06::	metaphor
title	title%1:10:02::	title%1:10:03::	metonymy
title	title%1:07:00::	title%1:07:02::	metaphor
toast	toast%1:13:00::	toast%1:18:00::	metonymy
toast	toast%1:13:00::	toast%1:18:01::	metaphor
toast	toast%1:13:00::	toast%1:13:01::	metonymy
tobacco	tobacco%1:06:00::	tobacco%1:20:00::	metonymy
today	today%1:28:01::	today%1:28:00::	metaphor
toe	toe%1:08:01::	toe%1:06:00::	metonymy
toe	toe%1:08:01::	toe%1:08:02::	metaphor
toe	toe%1:08:01::	toe%1:06:01::	metaphor
toehold	toehold%1:06:00::	toehold%1:26:00::	metaphor
toggle	toggle%1:06:01::	toggle%1:10:00::	metaphor
toggle	toggle%1:06:00::	toggle%1:06:01::	metaphor
toilet	toilet%1:06:01::	toilet%1:06:00::	metonymy
toilet	toilet%1:06:01::	toilet%1:26:00::	metaphor
toilet	toilet%1:06:01::	toilet%1:04:00::	metonymy
token	token%1:10:01::	token%1:10:00::	metonymy
token	token%1:06:00::	token%1:10:01::	metaphor
token	token%1:10:01::	token%1:06:01::	metonymy
tolerance	tolerance%1:09:00::	tolerance%1:07:03::	metaphor
tolerance	tolerance%1:09:00::	tolerance%1:07:04::	metonymy
tolerance	tolerance%1:09:00::	tolerance%1:04:00::	metonymy
tolerance	tolerance%1:09:00::	tolerance%1:07:02::	metonymy
toll	toll%1:21:00::	toll%1:07:01::	metaphor
tom	tom%1:05:01::	tom%1:05:02::	metaphor
tomato	tomato%1:13:00::	tomato%1:20:00::	metonymy
tomorrow	tomorrow%1:28:01::	tomorrow%1:28:00::	metaphor
ton	ton%1:23:01::	ton%1:23:02::	metaphor
tone	tone%1:09:00::	tone%1:07:02::	metonymy
tone	tone%1:10:01::	tone%1:07:01::	metaphor
tone	tone%1:10:01::	tone%1:26:01::	metaphor
tone	tone%1:10:01::	tone%1:07:00::	metaphor
tone	tone%1:09:00::	tone%1:10:02::	metonymy
tone	tone%1:10:01::	tone%1:09:00::	metaphor
tone	tone%1:09:00::	tone%1:10:00::	metonymy
tone	tone%1:10:01::	tone%1:07:03::	metaphor
tongue	tongue%1:10:01::	tongue%1:10:00::	metonymy
tongue	tongue%1:08:00::	tongue%1:25:00::	metaphor
tongue	tongue%1:08:00::	tongue%1:10:01::	metonymy
tongue	tongue%1:08:00::	tongue%1:17:00::	metaphor
tongue	tongue%1:08:00::	tongue%1:13:00::	metonymy
tongue	tongue%1:08:00::	tongue%1:06:00::	metaphor
tongue	tongue%1:08:00::	tongue%1:06:01::	metaphor
tonic	tonic%1:06:00::	tonic%1:13:02::	metaphor
tonic	tonic%1:06:00::	tonic%1:13:01::	metaphor
tonsure	tonsure%1:08:00::	tonsure%1:04:00::	metonymy
tontine	tontine%1:21:02::	tontine%1:21:00::	metonymy
tool	tool%1:04:00::	tool%1:06:00::	metonymy
tool	tool%1:04:00::	tool%1:18:00::	metaphor
tool	tool%1:04:00::	tool%1:08:00::	metaphor
toot	toot%1:11:00::	toot%1:04:00::	metonymy
tooth	tooth%1:08:00::	tooth%1:06:01::	metaphor
tooth	tooth%1:08:00::	tooth%1:05:02::	metaphor
tooth	tooth%1:08:00::	tooth%1:04:00::	metaphor
tooth	tooth%1:08:00::	tooth%1:06:02::	metaphor
toothbrush	toothbrush%1:06:00::	toothbrush%1:08:00::	metaphor
topaz	topaz%1:27:00::	topaz%1:27:01::	metaphor
topaz	topaz%1:27:00::	topaz%1:07:00::	metaphor
topic	topic%1:10:00::	topic%1:09:00::	metonymy
topography	topography%1:07:00::	topography%1:09:00::	metonymy
topology	topology%1:09:00::	topology%1:09:01::	metaphor
topology	topology%V1	topology%1:09:03::	metaphor
topology	topology%1:09:00::	topology%V1	metonymy
toponymy	toponymy%1:10:00::	toponymy%1:09:00::	metonymy
topper	topper%1:18:01::	topper%1:18:00::	metaphor
topper	topper%1:18:02::	topper%1:10:00::	metaphor
tor	tor%1:17:01::	tor%1:17:02::	metonymy
torch	torch%1:06:00::	torch%1:06:02::	metaphor
torch	torch%1:06:02::	torch%1:20:00::	metonymy
torch	torch%1:06:00::	torch%1:06:01::	metaphor
torment	torment%1:12:01::	torment%1:26:00::	metonymy
torment	torment%1:12:01::	torment%1:12:02::	metonymy
torment	torment%1:12:01::	torment%1:12:03::	metonymy
torment	torment%1:12:01::	torment%1:11:00::	metonymy
torment	torment%1:12:01::	torment%1:04:00::	metonymy
tornado	tornado%1:19:00::	tornado%1:06:00::	metaphor
toroid	toroid%1:25:00::	toroid%1:25:01::	metonymy
torpedo	torpedo%1:06:00::	torpedo%1:18:00::	metaphor
torpedo	torpedo%1:06:00::	torpedo%1:13:00::	metaphor
torpedo	torpedo%1:06:00::	torpedo%1:06:03::	metaphor
torpedo	torpedo%1:06:00::	torpedo%1:06:02::	metaphor
torpedo	torpedo%1:06:00::	torpedo%1:06:01::	metaphor
torpedo	torpedo%1:06:00::	torpedo%1:05:00::	metaphor
torture	torture%1:04:00::	torture%1:12:02::	metonymy
torture	torture%1:04:00::	torture%1:26:00::	metonymy
torture	torture%1:04:00::	torture%1:12:01::	metonymy
torture	torture%1:04:00::	torture%1:04:01::	metaphor
tot	tot%1:18:00::	tot%1:23:00::	metaphor
total	total%1:06:00::	total%1:09:00::	metonymy
totalitarianism	totalitarianism%1:09:00::	totalitarianism%1:14:00::	metonymy
touchdown	touchdown%1:04:01::	touchdown%1:04:00::	metaphor
tough	tough%1:18:02::	tough%1:18:00::	metaphor
tough	tough%1:18:02::	tough%1:18:01::	metaphor
toughness	toughness%1:07:01::	toughness%1:07:00::	metaphor
toughness	toughness%1:07:01::	toughness%1:07:03::	metonymy
toughness	toughness%1:07:01::	toughness%1:07:02::	metaphor
tour	tour%1:04:00::	tour%1:28:00::	metaphor
tour	tour%1:28:00::	tour%1:28:01::	metonymy
tournament	tournament%1:11:00::	tournament%1:11:01::	metonymy
tower	tower%1:06:00::	tower%1:25:00::	metaphor
town	town%1:15:00::	town%1:14:00::	metonymy
town	town%1:15:00::	town%1:15:01::	metonymy
townsman	townsman%1:18:01::	townsman%1:18:00::	metonymy
toxicity	toxicity%1:07:00::	toxicity%1:23:00::	metonymy
toy	toy%1:06:00::	toy%1:06:02::	metaphor
toy	toy%1:06:00::	toy%1:06:03::	metaphor
toy	toy%1:06:02::	toy%1:06:01::	metaphor
toy	toy%1:06:00::	toy%1:05:00::	metaphor
trace	trace%1:10:02::	trace%1:23:00::	metaphor
trace	trace%1:10:02::	trace%1:10:00::	metaphor
trace	trace%1:10:02::	trace%1:10:01::	metaphor
trace	trace%1:10:02::	trace%1:06:00::	metaphor
tracer	tracer%1:18:00::	tracer%1:06:02::	metaphor
tracer	tracer%1:18:00::	tracer%1:06:01::	metaphor
tracer	tracer%1:18:00::	tracer%1:06:00::	metaphor
tract	tract%1:15:00::	tract%1:08:01::	metaphor
tract	tract%1:15:00::	tract%1:08:00::	metaphor
traction	traction%1:19:00::	traction%1:04:00::	metonymy
tractor	tractor%1:06:00::	tractor%1:06:01::	metaphor
trade	trade%1:04:05::	trade%1:04:00::	metonymy
trade	trade%1:04:05::	trade%1:04:01::	metonymy
trade	trade%1:04:05::	trade%1:04:02::	metonymy
trade	trade%1:04:00::	trade%1:14:00::	metonymy
trade	trade%1:04:05::	trade%1:04:03::	metaphor
trademark	trademark%1:10:00::	trademark%1:07:00::	metaphor
traditionalism	traditionalism%1:04:00::	traditionalism%1:07:00::	metaphor
traditionalism	traditionalism%1:04:00::	traditionalism%1:09:00::	metonymy
traffic	traffic%1:14:00::	traffic%1:04:01::	metaphor
traffic	traffic%1:14:00::	traffic%1:10:00::	metonymy
traffic	traffic%1:10:00::	traffic%1:04:02::	metaphor
tragedian	tragedian%1:18:01::	tragedian%1:18:02::	metaphor
tragedy	tragedy%1:11:00::	tragedy%1:10:00::	metaphor
trail	trail%1:17:01::	trail%1:06:00::	metaphor
trail	trail%1:17:01::	trail%1:09:00::	metaphor
trailer	trailer%1:06:01::	trailer%1:18:00::	metaphor
trailer	trailer%1:06:01::	trailer%1:06:00::	metaphor
train	train%1:06:00::	train%1:14:02::	metaphor
train	train%1:06:00::	train%1:14:00::	metaphor
train	train%1:06:00::	train%1:11:00::	metaphor
train	train%1:06:00::	train%1:06:02::	metaphor
train	train%1:06:00::	train%1:06:01::	metaphor
training	training%1:04:00::	training%1:07:00::	metaphor
traitor	traitor%1:18:01::	traitor%1:18:00::	metonymy
tram	tram%1:06:01::	tram%1:06:02::	metaphor
tram	tram%1:06:01::	tram%1:06:00::	metaphor
tramp	tramp%1:18:02::	tramp%1:18:00::	metaphor
tramp	tramp%1:18:02::	tramp%1:18:01::	metaphor
tramp	tramp%1:18:02::	tramp%1:11:00::	metonymy
tramp	tramp%1:18:02::	tramp%1:06:00::	metaphor
tramp	tramp%1:18:02::	tramp%1:04:00::	metonymy
tramway	tramway%1:06:00::	tramway%1:06:01::	metonymy
trance	trance%1:09:00::	trance%1:26:00::	metonymy
tranquility	tranquility%1:26:00::	tranquility%1:07:00::	metonymy
tranquility	tranquility%1:26:00::	tranquility%1:12:00::	metaphor
transcriber	transcriber%1:18:00::	transcriber%1:18:03::	metaphor
transcriber	transcriber%1:18:00::	transcriber%1:18:04::	metaphor
transcriber	transcriber%1:18:00::	transcriber%1:18:01::	metonymy
transcriber	transcriber%1:18:00::	transcriber%1:18:02::	metaphor
transcript	transcript%1:10:01::	transcript%1:10:00::	metaphor
transcription	transcription%V1	transcription%1:22:00::	metaphor
transcription	transcription%1:10:00::	transcription%1:06:00::	metaphor
transcription	transcription%V1	transcription%1:04:01::	metonymy
transcription	transcription%V1	transcription%1:04:00::	metonymy
transcription	transcription%1:10:00::	transcription%V1	metonymy
transfer	transfer%1:04:00::	transfer%1:18:00::	metonymy
transfer	transfer%1:04:00::	transfer%1:04:03::	metaphor
transfer	transfer%1:04:00::	transfer%1:10:01::	metonymy
transfer	transfer%1:04:00::	transfer%1:09:02::	metonymy
transfer	transfer%1:04:00::	transfer%1:04:02::	metonymy
